

5, 1, 42.702969, -77.191330, 105, 05/11/2023 , 14:12:17 , 309.00, 104.94, 0.15, E, 51.61, 5640, N
5, 1, 42.702969, -77.191330, 337, 05/11/2023 , 14:12:17 , 309.00, 104.94, 0.15, E, 51.61, 5640, N
5, 1, 42.702969, -77.191330, 573, 05/11/2023 , 14:12:17 , 309.00, 104.94, 0.15, E, 51.61, 5640, N
5, 1, 42.702969, -77.191330, 806, 05/11/2023 , 14:12:17 , 309.00, 104.94, 0.15, E, 51.61, 5640, N
5, 1, 42.702957, -77.191315, 50, 05/11/2023 , 14:12:18 , 306.80, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702957, -77.191315, 282, 05/11/2023 , 14:12:18 , 306.80, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702957, -77.191315, 515, 05/11/2023 , 14:12:18 , 306.80, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702957, -77.191315, 750, 05/11/2023 , 14:12:18 , 306.80, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702938, -77.191315, 96, 05/11/2023 , 14:12:19 , 302.90, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702938, -77.191315, 200, 05/11/2023 , 14:12:19 , 302.90, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702938, -77.191315, 432, 05/11/2023 , 14:12:19 , 302.90, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702938, -77.191315, 666, 05/11/2023 , 14:12:19 , 302.90, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702938, -77.191284, 36, 05/11/2023 , 14:12:20 , 304.70, 104.94, 0.02, E, 51.61, 5640, N
5, 1, 42.702938, -77.191284, 143, 05/11/2023 , 14:12:20 , 304.70, 104.94, 0.09, E, 51.61, 5640, N
5, 1, 42.702938, -77.191284, 376, 05/11/2023 , 14:12:20 , 304.70, 104.94, 0.09, E, 51.61, 5640, N
5, 1, 42.702938, -77.191284, 610, 05/11/2023 , 14:12:20 , 304.70, 104.94, 0.09, E, 51.61, 5640, N
5, 1, 42.702938, -77.191284, 843, 05/11/2023 , 14:12:20 , 304.70, 104.94, 0.09, E, 51.61, 5640, N
5, 1, 42.702934, -77.191277, 206, 05/11/2023 , 14:12:21 , 302.60, 104.94, 0.09, E, 51.61, 5640, N
5, 1, 42.702934, -77.191277, 118, 05/11/2023 , 14:12:21 , 302.60, 104.94, 0.30, E, 51.61, 5640, N
5, 1, 42.702934, -77.191277, 352, 05/11/2023 , 14:12:21 , 302.60, 104.94, 0.30, E, 51.61, 5640, N
5, 1, 42.702934, -77.191277, 584, 05/11/2023 , 14:12:21 , 302.60, 104.94, 0.30, E, 51.61, 5640, N
5, 1, 42.702942, -77.191269, 3, 05/11/2023 , 14:12:22 , 302.30, 104.94, 0.18, E, 51.61, 5640, N
5, 1, 42.702942, -77.191269, 235, 05/11/2023 , 14:12:22 , 302.30, 104.94, 0.18, E, 51.61, 5640, N
5, 1, 42.702942, -77.191269, 470, 05/11/2023 , 14:12:22 , 302.30, 104.94, 0.18, E, 51.61, 5640, N
5, 1, 42.702942, -77.191269, 703, 05/11/2023 , 14:12:22 , 302.30, 104.94, 0.18, E, 51.61, 5640, N
5, 1, 42.702930, -77.191261, 86, 05/11/2023 , 14:12:23 , 300.40, 104.94, 0.18, E, 51.61, 5640, N
5, 1, 42.702930, -77.191261, 189, 05/11/2023 , 14:12:23 , 300.40, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702930, -77.191261, 421, 05/11/2023 , 14:12:23 , 300.40, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702930, -77.191261, 657, 05/11/2023 , 14:12:23 , 300.40, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702908, -77.191292, 2, 05/11/2023 , 14:12:24 , 293.70, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702908, -77.191292, 118, 05/11/2023 , 14:12:24 , 293.70, 104.94, 0.28, E, 51.61, 5640, N
5, 1, 42.702908, -77.191292, 350, 05/11/2023 , 14:12:24 , 293.70, 104.94, 0.28, E, 51.61, 5640, N
5, 1, 42.702908, -77.191292, 584, 05/11/2023 , 14:12:24 , 293.70, 104.94, 0.28, E, 51.61, 5640, N
5, 1, 42.702908, -77.191292, 819, 05/11/2023 , 14:12:24 , 293.70, 104.94, 0.28, E, 51.61, 5640, N
5, 1, 42.702915, -77.191299, 62, 05/11/2023 , 14:12:25 , 295.60, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702915, -77.191299, 295, 05/11/2023 , 14:12:25 , 295.60, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702915, -77.191299, 529, 05/11/2023 , 14:12:25 , 295.60, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702915, -77.191299, 761, 05/11/2023 , 14:12:25 , 295.60, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702988, -77.191231, 118, 05/11/2023 , 14:12:26 , 295.20, 104.94, 0.17, E, 51.61, 5640, N
5, 1, 42.702988, -77.191231, 30, 05/11/2023 , 14:12:26 , 295.20, 104.94, 0.05, E, 51.61, 5640, N
5, 1, 42.702988, -77.191231, 264, 05/11/2023 , 14:12:26 , 295.20, 104.94, 0.05, E, 51.61, 5640, N
5, 1, 42.702988, -77.191231, 496, 05/11/2023 , 14:12:26 , 295.20, 104.94, 0.05, E, 51.61, 5640, N
5, 1, 42.703003, -77.191208, 53, 05/11/2023 , 14:12:27 , 268.80, 104.94, 0.05, E, 51.61, 5640, N
5, 1, 42.703003, -77.191208, 156, 05/11/2023 , 14:12:27 , 268.80, 104.94, 0.19, E, 51.61, 5640, N
5, 1, 42.703003, -77.191208, 391, 05/11/2023 , 14:12:27 , 268.80, 104.94, 0.19, E, 51.61, 5640, N
5, 1, 42.703003, -77.191208, 624, 05/11/2023 , 14:12:27 , 268.80, 104.94, 0.19, E, 51.61, 5640, N
5, 1, 42.703003, -77.191208, 856, 05/11/2023 , 14:12:27 , 268.80, 104.94, 0.19, E, 51.61, 5640, N
4, 1, 42.702950, -77.190887, 93, 05/11/2023 , 14:12:28 , 256.90, 104.94, 0.01, E, 51.61, 5640, N
4, 1, 42.702950, -77.190887, 325, 05/11/2023 , 14:12:28 , 256.90, 104.94, 0.01, E, 51.61, 5640, N
4, 1, 42.702950, -77.190887, 561, 05/11/2023 , 14:12:28 , 256.90, 104.94, 0.01, E, 51.61, 5640, N
4, 1, 42.702950, -77.190887, 794, 05/11/2023 , 14:12:28 , 256.90, 104.94, 0.01, E, 51.61, 5640, N
4, 1, 42.702942, -77.190842, 29, 05/11/2023 , 14:12:29 , 252.20, 104.94, 0.25, E, 51.61, 5640, N
4, 1, 42.702942, -77.190842, 261, 05/11/2023 , 14:12:29 , 252.20, 104.94, 0.25, E, 51.61, 5640, N
4, 1, 42.702942, -77.190842, 495, 05/11/2023 , 14:12:29 , 252.20, 104.94, 0.25, E, 51.61, 5640, N
